@relation result_new_train4_win

@attribute AVRAGE numeric
@attribute Dealer1 numeric
@attribute PlayerSum numeric
@attribute HITorSTAND {S,H}

@data
6.86,11,14,S
6.33,2,14,S
7.14,8,15,H
7.88,3,7,S
7.34,10,20,S
7.29,2,10,H
7.87,11,7,S
6.71,9,20,S
7.05,8,17,S
7.05,8,17,H
6.98,3,20,S
7.02,11,18,H
7.58,2,16,S
7.58,2,19,H
7.46,8,13,S
7.88,4,12,S
7.32,11,18,S
7.32,11,11,H
7.32,3,8,S
7.12,10,20,S
7.27,6,15,S
7.27,6,11,H
7.4,11,15,S
6.87,7,19,S
7.47,5,20,S
6.76,10,16,S
6.76,10,6,H
8.07,3,19,S
8.07,3,11,H
6.66,2,12,H
7.79,7,15,H
7.44,5,11,H
6.37,4,20,S
6.37,4,8,H
8.21,10,9,S
8.21,10,7,H
7.15,7,13,S
7.09,5,6,S
7.58,5,19,S
7.58,5,14,H
7.55,4,8,H
7,10,20,S
6.89,10,5,S
6.89,10,8,H
8.78,7,20,S
7.78,10,15,S
6.39,6,15,S
6.39,6,15,H
7.5,2,11,S
7.26,2,13,S
7.9,5,11,S
7.67,7,20,S
7.76,7,4,S
6.91,2,12,H
7.29,10,14,S
7.55,5,13,S
6.64,11,20,S
7.02,9,12,H
6.8,4,19,S
7.13,7,19,S
7.07,11,11,H
6.88,11,14,H
7.23,6,20,S
7.23,6,14,H
7.64,7,17,S
7.64,7,11,H
7.29,4,7,S
7.29,4,7,H
6.8,7,19,S
7.63,10,13,S
7.74,4,13,S
7.74,4,7,H
7.75,8,20,S
7.78,7,15,S
8.45,5,8,S
6.75,5,10,S
6.75,5,11,H
7.53,11,16,S
7.53,11,8,H
7.98,5,20,S
7.33,6,20,S
7.24,7,20,S
6.29,4,15,S
7.28,4,15,S
7.28,4,15,H
6.45,2,16,S
6.45,2,10,H
7.46,10,19,S
7.48,10,19,H
7.03,3,20,S
7.29,8,19,S
6.96,9,13,S
6.96,9,17,H
7.23,10,20,S
7.23,10,12,H
7.4,10,9,S
7.4,10,18,H
7.47,3,17,S
7.47,3,12,H
7.16,3,9,H
7.26,7,14,S
7.42,10,17,H
7.51,6,12,H
7.22,6,20,S
7.22,6,7,H
6.64,4,13,S
6.64,4,15,H
6.91,3,17,S
6.91,3,12,H
7.53,10,17,S
7.53,10,11,H
7.31,6,20,S
7.31,6,11,H
6.57,4,19,S
6.66,11,14,S
7.22,9,20,S
7.23,10,13,S
8.56,2,16,S
7.66,5,8,S
6.97,7,12,S
6.97,7,8,H
8.02,10,19,S
8.02,10,9,H
6.97,6,20,S
7.44,3,16,S
7.44,3,14,H
6.99,8,16,S
7.52,10,18,H
7.87,8,13,S
7.87,8,15,H
6.44,5,11,S
7.7,10,13,S
7.43,3,13,S
7.53,10,12,S
7.53,10,14,H
7.32,11,12,S
7.75,10,20,S
7.73,10,14,S
8.13,8,9,H
7.5,5,20,S
7.2,10,5,S
6.41,6,19,S
6.23,10,20,S
6.23,10,12,H
6.97,2,20,S
6.97,2,15,H
7.74,6,15,S
6.82,11,12,S
6.82,11,12,H
6.85,11,12,H
6.96,10,13,S
6.96,10,8,H
6.55,10,14,S
8.16,7,18,S
6.41,3,15,S
7.61,8,20,S
7.61,8,14,H
7.02,2,18,S
7.02,2,18,H
7,10,18,S
7,10,14,H
7.11,3,16,H
7.73,10,20,S
6.53,10,18,S
6.53,10,9,H
8.49,10,20,S
7.26,9,14,S
7.63,3,18,S
7.63,3,12,H
7.3,9,12,H
7.07,7,17,S
7.79,8,19,S
7.13,5,20,S
7.13,5,15,H
7.21,8,14,S
7.21,8,12,H
7.15,10,11,H
7.14,5,13,S
7.84,2,20,S
6.98,11,9,H
8.27,10,15,S
7.81,5,10,S
7.81,5,8,H
6.61,6,10,S
6.61,6,6,H
7.1,3,9,S
6.88,11,17,S
7.42,6,19,S
7.83,6,11,S
6.81,6,13,H
6.71,3,12,S
7.1,7,18,S
7.1,7,16,H
6.87,11,20,S
7.57,3,13,S
7.57,3,8,H
6.96,3,20,S
7.47,5,11,H
7.34,10,19,S
6.83,5,18,H
7.08,10,13,S
7.08,10,6,H
7.32,3,6,S
6.02,5,10,S
6.02,5,13,H
8.11,8,10,S
7.8,8,13,H
7.53,5,20,S
7.53,5,15,H
7.11,7,19,S
7.27,10,19,S
6.71,8,13,S
6.71,8,13,H
7.7,5,14,S
7,10,15,S
7,10,13,H
6.9,11,8,S
6.9,11,13,H
7.37,6,17,S
7.83,11,13,H
7.9,5,12,S
7.9,5,9,H
8.07,3,15,S
7.08,8,13,S
7.08,8,14,H
7.13,7,12,H
8.89,5,20,S
7.38,6,10,S
7.38,6,11,H
6.98,3,19,S
8,8,14,S
7.68,3,11,S
7.26,3,20,S
7.47,10,20,S
6.81,3,20,S
6.81,3,7,H
7.91,4,20,S
8.2,10,20,S
7.07,11,12,H
7.53,7,19,S
7.53,7,13,H
7.48,5,14,S
7.44,10,10,S
7.62,2,14,S
7.41,10,17,S
7.41,10,10,H
6.96,7,12,S
6.96,7,15,H
7.06,9,19,S
7.25,5,17,S
6.76,7,13,S
6.76,7,15,H
7.78,7,20,S
7.9,5,12,S
7.85,4,20,S
8.1,3,19,S
8.1,3,13,H
7.32,6,20,S
7.32,6,5,H
7.57,5,8,S
7.24,10,11,H
6.3,10,11,H
7.41,2,16,H
6.93,4,10,S
6.93,4,13,H
7.61,4,20,S
7.61,4,14,H
7.75,2,12,S
7.75,2,8,H
6.89,4,9,S
7.79,10,8,S
7.79,10,10,H
6.86,2,14,S
6.71,9,12,S
7.46,4,16,S
7.38,7,12,S
7.38,7,15,H
7.58,10,18,S
7.58,10,9,H
7.06,7,19,S
7.06,7,7,H
7.89,4,15,S
7.82,10,18,S
7.82,10,14,H
7.48,10,10,S
7.48,10,9,H
6.61,4,13,S
6.61,4,11,H
8.02,7,12,S
7.44,3,15,S
7.44,3,11,H
7.78,9,16,H
7.2,6,20,S
7.2,6,16,H
7.08,3,11,S
6.63,6,18,S
6.63,6,10,H
8.26,10,14,H
8.03,5,15,S
8.03,5,12,H
7.41,7,18,S
7.13,2,12,H
7.14,2,20,S
8.03,7,10,S
7.38,10,4,S
7.38,10,8,H
7.48,10,15,H
6.81,7,17,S
7.81,11,12,S
6.98,10,5,S
6.66,3,14,S
7.21,11,17,S
7.21,11,8,H
6.56,6,20,S
7.02,10,13,H
6.78,10,11,S
8,2,16,S
8,2,11,H
8.47,10,20,S
6.61,6,16,S
7.46,11,18,S
7.46,11,13,H
6.58,4,18,S
6.58,4,13,H
7.03,10,16,H
6.77,5,15,S
6.76,9,20,S
6.76,9,11,H
7.85,4,12,H
6.41,4,17,S
7.07,8,15,S
7.86,8,13,S
7.86,8,19,H
6.75,6,15,S
6.75,6,13,H
7.96,8,5,H
7.33,5,13,S
7.93,4,20,S
7.43,10,12,S
7.43,10,13,H
7.42,10,20,S
6.68,9,17,H
6.96,3,12,S
6.7,3,14,S
6.7,3,10,H
7.56,11,20,S
7.56,11,10,H
7.01,3,19,S
6.75,9,13,S
7.37,11,20,S
7.23,2,10,S
7.23,2,6,H
7.73,2,20,S
6.13,11,11,S
6.13,11,5,H
7.31,2,16,S
7.68,8,20,S
6.98,4,6,S
7.88,8,15,S
6.63,6,19,S
7.23,10,13,S
7.23,10,12,H
7.38,8,11,S
7.38,8,12,H
7.43,4,9,H
5.56,6,14,S
5.56,6,17,H
8.15,4,16,S
6.59,6,14,H
8.24,10,15,S
8.24,10,6,H
8.26,10,20,S
5.55,3,13,H
7.22,3,15,S
7.22,3,9,H
6.96,10,15,S
6.96,10,10,H
7.36,4,20,S
6.57,10,17,S
6.57,10,15,H
6.37,7,10,S
7.18,9,13,H
7.1,9,20,S
7.1,9,12,H
7.23,10,15,H
7.13,4,11,H
7.64,3,17,S
7.5,10,18,S
7.44,9,16,S
6.74,3,10,S
6.74,3,6,H
7.83,10,20,S
7.83,10,10,H
6.81,8,18,S
6.81,8,8,H
6.98,4,12,S
6.98,4,12,H
7.39,4,10,S
7.39,4,4,H
8.61,6,11,S
7.91,6,9,S
7.51,10,16,S
7.31,3,9,S
7.31,3,11,H
7.75,10,20,S
7.33,3,7,S
7.33,3,7,H
8.39,8,19,S
7.61,4,13,S
6.65,9,20,S
6.65,9,17,H
7.47,10,14,S
7.54,3,19,S
6.69,4,13,H
8.18,5,20,S
6.56,2,18,S
7.65,8,19,S
6.92,11,14,S
7.48,3,20,S
6.6,8,18,S
6.6,8,12,H
7.18,2,20,S
7.18,2,17,H
7.09,7,7,S
7.94,9,16,S
7.52,10,12,S
7.57,10,18,S
7.11,3,20,S
7.11,3,13,H
7.64,6,20,S
6.21,10,15,S
6.21,10,13,H
7.63,6,12,S
7.63,6,7,H
7.32,10,13,H
7.89,7,16,S
7.15,6,20,S
7.06,3,11,S
6.63,8,20,S
6.63,8,7,H
7.05,11,17,S
6.9,10,14,S
8,10,18,S
7.79,3,10,S
8.17,3,20,S
8.17,3,18,H
6.55,5,5,S
7.93,10,11,S
7.6,9,15,S
7.6,9,17,H
7.53,7,18,S
7.08,6,11,S
7.39,7,18,S
7.39,7,7,H
7.61,5,19,S
6.76,2,14,S
6.43,10,15,S
6.43,10,11,H
7.34,8,20,S
7.49,6,14,S
8.21,11,13,S
8.21,11,13,H
7,10,7,S
7.3,3,20,S
7.06,3,13,S
6.12,5,7,S
7.1,5,15,S
7.1,5,18,H
7.5,7,13,H
7.77,4,19,S
7.76,2,12,S
7.78,10,9,H
6.69,11,14,H
7.81,4,19,S
6.2,4,13,S
7.42,4,17,S
8.31,9,14,H
7.25,10,18,H
8,6,17,H
6.59,8,16,S
7.88,5,19,S
7.88,5,11,H
7.64,5,19,S
7.29,9,13,S
7.29,9,9,H
8.07,10,16,S
7.83,10,12,S
7.84,10,10,H
7.28,4,16,S
7.67,2,7,S
7.67,2,10,H
7.19,11,7,S
7.19,11,11,H
8.27,5,11,S
7.57,7,17,S
8.11,5,10,S
8.11,5,16,H
7.2,4,20,S
7.37,10,18,S
7.36,7,15,S
7.22,2,20,S
8.2,5,15,H
7.56,11,19,S
7.56,11,12,H
7.37,4,11,S
7.37,4,13,H
7.55,2,19,S
7.54,10,13,S
6.69,2,13,S
6.69,2,12,H
7.29,3,20,S
7.29,3,16,H
7.24,4,10,H
7.02,2,20,S
7.5,10,19,S
7.5,10,7,H
7.28,10,19,S
8.08,9,20,S
8.27,10,15,H
7.24,10,13,S
7.24,10,14,H
7.61,10,8,H
6.96,10,11,H
7.37,10,13,S
7.37,10,17,H
8.52,8,19,S
8.52,8,12,H
7.72,2,20,S
6.64,3,14,S
6.64,3,12,H
7.53,5,13,S
6.83,6,20,S
6.83,6,16,H
7.62,8,17,S
6.18,4,20,S
7.91,6,17,S
7.12,8,8,S
7.12,8,13,H
6.72,2,12,S
8.11,2,11,H
6.89,7,13,S
6.55,10,16,S
8.03,10,18,S
8.03,10,8,H
7.22,7,17,S
7.22,7,9,H
7.6,10,20,S
7.1,11,20,S
7.01,3,18,S
7.19,11,20,S
6.71,6,8,S
7.5,5,13,S
8.19,10,10,S
7.16,10,18,S
7.16,10,10,H
7.27,3,14,S
7.27,3,12,H
7.85,3,18,H
6.54,2,12,H
7.5,10,11,S
7.5,10,10,H
7.12,11,13,S
6.86,10,17,S
7.19,3,7,S
7.19,3,12,H
7.32,4,18,S
6.39,7,18,S
7.54,10,10,S
7.37,9,17,S
7.08,9,14,H
6.98,8,13,H
7.79,8,19,S
7.79,8,12,H
7.24,2,18,S
7.98,10,16,S
7.13,11,14,S
7.13,11,12,H
6.88,2,14,S
7.13,3,12,S
7.13,3,15,H
7.22,7,10,H
7.71,11,20,S
7.52,6,17,S
7.52,6,12,H
7.39,10,7,S
6.81,10,19,S
7.16,11,18,S
7.16,11,13,H
7.55,9,13,S
7.55,9,11,H
7.42,6,15,H
7.42,5,7,S
7.79,6,13,S
7.48,10,20,S
7.35,7,19,S
7.44,10,18,S
7.18,10,20,S
8.4,9,12,S
7.83,9,14,S
7.83,9,16,H
7.11,8,17,S
7.11,8,10,H
7.61,10,7,S
8.16,4,15,H
7.04,9,12,S
7.56,10,13,S
6.87,7,18,S
6.52,6,8,S
6.52,6,8,H
7.66,10,15,H
6.66,6,13,S
6.66,6,11,H
7.59,7,13,H
7.24,10,8,S
8.58,10,19,S
7.57,7,13,S
7.78,11,19,S
7.22,10,13,S
7.83,9,14,H
6.46,10,20,S
6.46,10,16,H
7.14,5,17,S
7.14,5,12,H
7.54,2,18,S
7.54,2,16,H
7.38,10,20,S
7.38,10,17,H
7.14,10,18,S
7.14,10,12,H
7.43,4,20,S
6.79,6,10,H
7.25,5,20,S
7.8,5,11,S
8.43,11,5,S
7.66,10,20,S
7.66,10,17,H
6.76,10,15,H
6.92,7,10,S
6.92,7,14,H
7.38,8,13,S
7.38,8,12,H
7.58,6,15,H
7.28,8,18,S
7.28,8,15,H
7.2,10,13,S
7.2,10,8,H
7.81,10,11,H
7.28,7,19,H
7.33,2,20,S
7.33,2,9,H
7.23,3,16,S
7.23,3,7,H
6.87,10,5,S
6.87,10,13,H
7.49,6,8,S
7.49,6,14,H
7.33,3,16,S
6.83,2,12,H
7.36,10,9,H
7.34,3,20,S
7.34,3,16,H
7.97,8,17,S
7.97,8,7,H
7.77,5,20,S
7.12,4,20,S
7.71,4,8,S
7.71,4,8,H
7.7,7,18,S
7.7,7,12,H
7.29,2,5,S
7.29,2,14,H
7.47,10,18,H
7.72,5,19,S
7,10,8,S
7.36,6,16,S
7.36,6,9,H
6.45,5,10,S
6.45,5,7,H
6.7,2,20,S
7.19,4,12,S
7.19,4,12,H
7.16,3,19,S
7.69,10,12,S
7.38,11,13,S
7.38,11,9,H
7.15,6,15,H
7.1,8,20,S
7.1,4,17,S
7.1,4,14,H
6.89,10,20,S
7.79,5,20,S
7.52,8,17,S
7.52,8,8,H
8.08,11,19,S
8.14,3,18,H
7.83,8,14,S
7.83,8,11,H
6.58,4,10,S
7.48,11,14,S
7.48,11,11,H
8.44,10,18,S
7.18,6,20,S
6.4,6,11,S
7,6,17,S
7,6,10,H
7.6,4,13,S
7.28,9,9,S
6.81,11,17,S
7.32,10,11,H
8.46,11,13,H
7.02,2,12,H
7.42,10,14,S
6.96,4,14,S
6.96,4,12,H
7.26,7,8,S
7.26,7,10,H
7.68,10,20,S
7.68,10,10,H
7.71,5,17,S
7.87,11,20,S
6.27,10,16,S
6.27,10,14,H
7.47,4,12,S
6.87,9,20,S
7.61,7,20,S
6.67,5,20,S
6.67,5,13,H
8.96,6,17,S
6.93,6,10,H
7.07,3,14,S
7.07,3,13,H
7.2,10,12,S
7.2,10,12,H
7.8,10,8,S
7.8,10,12,H
7.26,7,20,S
7.26,7,8,H
6.33,5,10,S
7.61,9,15,S
7.38,10,8,S
7.91,3,18,S
7.91,3,7,H
9.02,3,15,S
7.1,11,20,S
7.25,5,9,H
7.3,7,20,S
7.55,3,13,S
7.55,3,14,H
7.53,6,13,S
7.53,6,15,H
7.74,2,17,S
7.74,2,13,H
7.18,11,14,S
7.45,6,17,S
7.45,6,7,H
6.86,10,4,S
6.72,8,13,S
6.72,8,13,H
7.39,10,7,S
7.39,10,7,H
7.77,11,18,S
7.77,11,8,H
7.22,11,20,S
7.22,11,13,H
7.52,6,13,S
7.52,6,15,H
6.88,6,9,S
6.88,6,12,H
7.9,10,14,S
8.08,10,13,H
7.56,5,13,S
6.57,6,20,S
6.04,8,14,S
6.04,8,8,H
7.86,5,15,S
7.69,10,8,S
7.04,10,20,S
7.44,7,15,S
8.22,6,18,S
6.72,3,19,S
7.93,7,20,S
6.9,5,18,S
7.23,2,17,S
7.44,10,20,S
7.44,10,13,H
7.29,10,18,S
7.29,10,9,H
6.85,5,14,S
7.08,9,14,H
7.4,8,20,S
6.85,8,20,S
7.89,3,12,S
7.68,10,19,S
7.47,8,9,H
7.59,2,13,S
6.89,10,17,H
7.6,9,14,S
7.6,9,15,H
7.47,7,19,S
7.93,7,15,S
6.36,3,17,S
7.76,3,20,S
6.89,2,17,S
6.89,2,16,H
7.53,10,12,S
7.53,10,8,H
6.98,7,20,S
7.95,4,11,H
6.15,9,16,H
7.8,10,10,S
7.16,11,20,S
7.16,11,12,H
6.25,7,18,S
7.87,3,17,S
7.88,10,9,S
7.85,9,20,S
6.93,11,6,S
7.22,7,19,S
6.61,10,16,S
8.07,9,17,S
7.5,2,8,S
8,9,15,S
8,9,16,H
6.95,6,9,S
6.77,9,17,S
7.8,9,20,S
7.88,11,19,S
7.88,11,5,H
7.27,10,13,S
7.27,10,16,H
6.79,4,17,S
6.79,4,13,H
8.44,11,12,H
7.85,3,14,S
7.85,3,13,H
7.19,10,20,S
7.26,11,19,S
7.26,11,16,H
7.47,7,17,H
6.83,10,17,S
6.75,10,12,H
7.38,10,11,S
7.08,10,18,S
7.25,8,10,H
7.84,11,20,S
7.67,6,20,S
7.63,6,16,S
7.87,6,20,S
7.87,6,17,H
7.71,6,20,S
6.97,10,15,S
6.97,10,18,H
7.79,10,12,S
7.49,9,12,S
7.78,5,18,S
6.52,4,16,S
6.52,4,14,H
6.71,9,14,S
7.88,6,12,H
6.88,2,15,S
7.24,9,19,S
8.13,9,9,S
6.9,3,14,S
6.9,3,12,H
7.28,9,17,S
7.28,9,14,H
7.71,4,18,S
7.08,10,17,H
7.62,10,16,S
6.91,7,20,S
7.1,3,19,S
8.07,2,20,S
8.07,2,13,H
7.38,10,19,S
7.02,10,10,H
7.3,10,17,S
7.19,10,18,S
6.64,10,10,H
7.45,8,10,H
8.11,6,20,S
7.76,6,19,S
7.28,3,13,S
7.79,9,11,S
7.79,9,6,H
7.69,10,16,S
7.5,6,12,S
7.03,6,17,S
7.27,8,8,S
7.27,8,13,H
6.85,6,18,S
7.78,11,20,S
7.55,10,20,S
7.89,8,14,S
6.57,8,9,H
7.26,10,20,S
7.02,3,19,S
7.02,3,10,H
7.22,2,14,H
7.22,2,20,S
7.22,2,15,H
6.64,10,16,H
7.71,8,19,S
6.65,9,8,S
7.63,5,13,S
6.92,2,16,S
7.6,10,13,S
7.6,10,10,H
7.76,4,16,S
7.55,10,15,S
6.11,9,14,S
7.31,8,14,S
6.19,10,19,S
6.19,10,15,H
6.67,6,18,S
5.33,11,14,S
7.5,4,7,S
7.5,4,14,H
7.44,3,20,S
7.31,7,18,S
7.31,7,8,H
7.91,5,19,S
6.64,10,14,S
6.64,10,12,H
6.87,7,11,S
7.51,4,14,S
7.51,6,18,S
7.51,6,14,H
7.13,11,11,H
7.89,7,10,H
7.07,2,14,S
7.07,2,10,H
7.2,6,19,S
6.86,7,14,H
7.15,4,17,H
7.64,10,20,S
7.07,2,10,H
6.9,10,20,S
6.58,6,14,S
7.06,10,13,S
7.64,9,18,H
7.7,9,16,S
8.06,10,18,S
7.17,5,20,S
8.09,10,7,S
8.09,10,10,H
7.6,10,20,S
7.12,2,13,S
7.79,11,8,H
7.69,6,14,H
6.63,10,16,H
7.31,2,18,S
6.9,7,15,S
6.9,7,6,H
7.46,7,14,S
5.94,6,14,S
5.94,6,6,H
7.84,4,11,S
7.84,4,13,H
7.3,4,11,S
7.65,3,16,S
7.65,3,14,H
6.62,10,12,H
7.48,7,20,S
7.48,7,11,H
7.47,10,7,S
7.17,10,19,H
7.58,10,11,S
6.78,6,19,S
7.91,6,13,S
7.91,6,15,H
7.22,6,13,S
8.61,9,19,S
7.6,4,13,S
7.52,10,13,S
7.52,10,14,H
7.93,10,20,S
7.14,8,7,S
6.7,3,7,S
6.93,6,15,S
7.6,11,19,S
7.6,11,15,H
7.57,10,12,H
6.33,8,17,S
6.33,8,9,H
7.59,9,18,H
6.98,6,7,S
6.98,6,9,H
6.62,9,16,H
6.53,8,11,H
8.46,3,20,S
8.56,11,14,S
6.92,10,12,S
7.59,9,10,S
7.43,11,13,H
7.59,4,13,S
7.59,4,13,H
6.16,10,13,S
6.16,10,10,H
8.18,3,15,S
8.18,3,9,H
7.53,6,18,S
6.88,10,16,S
6.88,10,12,H
6.86,6,16,S
6.86,6,5,H
6.07,9,17,S
6.24,5,14,S
6.24,5,16,H
8.04,10,18,S
8.04,10,11,H
7.64,3,11,S
7.64,3,15,H
8.69,10,15,S
8.69,10,9,H
6.88,6,20,S
6.88,6,13,H
6.36,3,19,S
6.36,3,9,H
7.14,5,14,S
6.89,6,11,S
6.89,6,9,H
7.02,9,17,S
7.02,9,6,H
8.08,5,18,S
8.42,10,20,S
8.42,10,17,H
7.84,3,19,S
7.84,3,16,H
7.71,10,16,S
7.71,10,17,H
6.5,4,12,S
7.26,10,17,S
7.26,10,13,H
7.06,5,7,S
7.06,5,11,H
6.89,5,18,S
7.39,10,20,S
6.87,10,14,S
6.87,10,10,H
7.07,10,10,S
7.07,10,14,H
8.26,10,14,S
8.26,10,18,H
8.81,7,19,S
7.65,10,16,S
7.81,10,20,S
6.7,5,17,S
6.7,5,8,H
6.86,4,8,S
6.86,4,9,H
7.64,4,20,S
7.64,4,15,H
6.78,4,19,S
7.47,7,14,H
6.62,10,20,S
7.81,10,19,H
6.72,4,19,S
6.72,4,13,H
7.86,6,19,S
8.32,9,12,S
8.32,9,11,H
7.33,3,16,S
6.93,8,16,H
7.55,3,7,H
8.74,7,14,H
7.41,3,17,S
7.41,3,5,H
6.56,3,10,H
7.64,11,15,S
6.94,3,20,S
6.94,3,17,H
6.59,4,5,S
8.29,9,20,S
7.2,10,17,S
7.65,9,20,S
6.25,2,15,H
7.38,6,19,S
7.02,5,20,S
7.02,5,15,H
7.11,9,19,S
6.8,6,8,S
7.67,2,18,S
6.86,10,14,S
6.99,10,13,S
7.1,9,20,S
6.77,9,13,S
6.67,4,14,S
7.28,10,20,S
7.28,10,12,H
7.89,10,16,H
6.27,10,10,S
6.27,10,16,H
7.31,10,20,S
6,2,19,S
7.21,3,9,S
7.21,3,4,H
7.48,2,14,S
7.31,7,18,S
6.91,10,19,S
6.91,10,9,H
6.98,2,11,S
7.04,10,13,S
6.94,9,19,S
7.31,6,20,S
6.48,10,8,S
6.48,10,10,H
7.38,11,20,S
7.28,11,12,H
6.05,5,11,H
7.35,8,17,S
7.35,8,17,H
7.96,10,20,S
6.61,11,13,S
7.18,10,12,S
5.56,6,20,S
5.56,6,18,H
7.48,9,11,H
7.57,10,20,S
7.04,5,11,S
7.04,5,9,H
7.09,2,13,S
7.64,4,14,S
7.64,4,12,H
7.84,10,14,H
8.19,9,12,S
8.19,9,7,H
7.74,4,15,S
7.6,7,10,S
7.31,5,20,S
7.94,9,19,S
7.94,9,7,H
7.75,6,9,H
6.66,11,13,H
7.04,10,12,S
7.04,10,12,H
7.07,5,10,H
6.78,4,18,S
6.78,4,12,H
6.66,5,11,S
6.66,5,14,H
7.29,9,14,H
7.27,2,19,S
7.66,2,20,S
7.66,2,17,H
7.01,11,11,S
7.69,7,20,S
7.69,7,14,H
7.34,3,19,S
7.34,3,9,H
6.8,8,17,S
6.8,8,12,H
6.96,2,13,S
8,10,12,H
7.12,4,19,S
7.12,4,7,H
6.65,7,19,S
8,9,10,S
6.73,2,15,S
8.03,10,12,S
7.33,5,13,H
6.58,2,15,S
6.58,2,8,H
7.3,8,18,H
6.71,3,11,H
7.3,10,15,S
7.3,10,14,H
7.81,7,18,S
8.16,4,18,S
8.16,4,11,H
8.25,11,19,S
7.54,3,17,S
7.11,10,13,S
7.11,10,15,H
7.4,9,15,S
6.36,9,19,H
8.82,7,20,S
7.58,10,15,S
7.58,10,11,H
7.41,9,11,H
7.03,10,9,S
7.03,10,13,H
7.87,10,17,S
6.61,4,17,S
6.61,4,14,H
6.78,10,10,S
6.78,10,14,H
7.26,6,8,H
6.95,8,13,S
6.95,8,10,H
7.05,10,20,S
7.03,2,12,S
7.03,2,13,H
7.15,10,17,S
7.15,10,11,H
7.13,10,8,S
7.28,7,10,H
6.76,10,6,H
7.53,4,20,S
7.11,5,15,S
7.11,5,15,H
7.49,5,16,S
7.87,10,12,H
6.58,9,14,S
7.93,9,20,S
7.36,6,13,S
6.95,10,18,S
7.25,3,10,S
7.25,3,11,H
7.17,2,16,S
7.13,7,15,S
7.64,3,11,S
7.64,3,14,H
7.24,3,18,S
7.48,5,19,S
6.93,2,16,S
6.93,2,13,H
7.44,8,15,S
7.44,8,16,H
6.85,6,17,S
7.02,8,18,S
6.87,2,7,S
7.33,10,12,H
7.42,10,20,S
7.54,4,18,S
7.2,3,19,S
7.2,3,14,H
7.03,10,16,H
7.11,6,10,H
7.33,3,20,S
7.33,3,14,H
7.44,6,20,S
7.44,6,12,H
7.13,11,17,S
7.13,11,9,H
7.86,6,12,S
6.59,10,12,S
6.59,10,10,H
7.27,10,11,H
7.25,10,13,H
6.57,6,6,S
7.44,7,20,S
7.44,7,16,H
7.9,7,17,S
7.9,7,7,H
7.69,10,20,S
6.44,7,12,S
7.67,10,13,S
7.67,10,16,H
7.57,8,14,S
7.38,6,14,S
7.79,4,13,S
7.59,9,19,S
7.59,9,6,H
7.28,11,12,S
7.28,11,11,H
8.16,7,12,H
6.49,5,13,S
6.49,5,6,H
6.73,10,12,S
6.73,10,12,H
7.69,10,12,S
7.8,5,19,S
7.33,5,20,S
7.33,5,5,H
7.39,10,17,S
6.37,3,16,S
8.29,10,16,S
8.29,10,14,H
7.91,6,20,S
7.35,11,20,S
6.11,11,20,S
7.62,9,15,S
7.61,10,17,S
7.61,10,10,H
7.19,3,20,S
7.19,3,15,H
7.14,10,11,H
7.94,6,20,S
7.94,6,17,H
7.43,6,12,S
7.43,6,18,H
8.41,3,20,S
7.56,8,20,S
6.92,10,20,S
7.67,8,20,S
7.67,8,12,H
7.47,5,19,S
7.38,11,14,S
7.38,11,10,H
6.87,8,17,H
6.61,3,11,S
6.93,5,17,H
7.46,9,12,S
7.07,7,17,S
7.07,7,11,H
6.8,9,14,S
6.8,9,11,H
7.82,4,16,S
6.86,5,14,S
6.86,5,13,H
6.77,11,11,H
7.73,10,19,H
6.24,10,9,S
7.69,4,14,S
7.55,10,15,S
8.35,3,20,S
8.35,3,13,H
8.11,5,17,H
6.92,10,13,S
7.59,5,12,S
7.57,10,13,H
7.55,5,20,S
7.55,5,13,H
6.88,8,20,S
7.62,4,12,S
7.62,4,13,H
6.81,7,15,S
7.16,3,16,S
7.31,7,19,S
7.84,8,18,S
8.09,4,14,S
7.19,4,9,H
7.54,11,20,S
7.46,8,20,S
7.17,7,16,S
7.22,10,18,H
7.45,2,17,S
6.9,3,20,S
6.9,3,6,H
7.6,8,13,S
7.6,8,5,H
7.09,6,19,S
7.09,6,12,H
6.45,6,20,S
7.35,10,13,S
7.35,10,11,H
8.33,6,13,H
8.22,10,20,S
8.22,10,10,H
7.53,8,13,H
7.25,11,20,S
7.03,11,16,S
7.82,5,14,S
7.82,5,6,H
5.58,5,7,S
5.58,5,11,H
6.96,6,17,H
7.7,5,17,S
7.77,7,7,S
7.5,5,20,S
8.02,5,15,H
6.98,6,12,S
6.98,6,7,H
7.87,3,14,S
6.38,5,11,H
7.79,10,20,S
6.53,10,4,S
7.28,4,14,S
7.14,10,13,S
6.53,5,18,S
6.53,5,12,H
7.09,7,20,S
7.86,4,18,S
7.86,4,10,H
6.69,7,15,S
7.48,10,18,S
6.89,8,10,S
7.44,3,16,S
7.08,4,17,S
7.08,4,11,H
6.59,10,20,S
7.75,3,9,S
6.63,10,20,S
7.57,8,20,S
7.57,8,14,H
7.72,5,20,S
6.43,2,6,S
6.27,10,9,H
5.94,8,11,H
6.54,4,20,S
6.54,4,9,H
6.91,5,7,S
7.38,10,20,S
7.29,10,11,S
7.29,10,9,H
6.96,9,20,S
7.32,10,16,S
7.32,10,11,H
8,2,20,S
8,2,6,H
6.63,7,18,S
5.81,5,10,S
7.61,9,17,S
6.87,4,18,S
6.87,4,7,H
7.76,9,18,S
